Unnamed: 0,candidate_id,womens_rights_count,womens_rights_average_favorites,womens_rights_sum_favorites,womens_rights_average_retweets,womens_rights_sum_retweets,familycare_count,familycare_average_favorites,familycare_sum_favorites,familycare_average_retweets,familycare_sum_retweets,education_count,education_average_favorites,education_sum_favorites,education_average_retweets,education_sum_retweets,healthcare_count,healthcare_average_favorites,healthcare_sum_favorites,healthcare_average_retweets,healthcare_sum_retweets,military_count,military_average_favorites,military_sum_favorites,military_average_retweets,military_sum_retweets,economics_count,economics_average_favorites,economics_sum_favorites,economics_average_retweets,economics_sum_retweets,foreign_affairs_count,foreign_affairs_average_favorites,foreign_affairs_sum_favorites,foreign_affairs_average_retweets,foreign_affairs_sum_retweets,policing_count,policing_average_favorites,policing_sum_favorites,policing_average_retweets,policing_sum_retweets,covid_count,covid_average_favorites,covid_sum_favorites,covid_average_retweets,covid_sum_retweets,total_candidate_favorites,total_candidate_retweets,mean_candidate_favorites,mean_candidate_retweets,total_tweets,party,gender,masculine_count,feminine_count,masculine_total_engagement,feminine_total_engagement,masculine_average_engagement,feminine_average_engagement
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,1.0,23,8,2.555555555555556,0.8888888888888888,9,Democratic Party,Male,0.0,0.0,0.0,0.0,,
1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,30.0,2.5,5.0,4.0,15.0,60.0,4.25,17.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,14.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2813,638,23.057377049180328,5.229508196721312,122,Democratic Party,Female,2.0,6.0,15.0,112.0,7.5,18.666666666666668
2,3.0,1.0,7.0,7.0,1.0,1.0,2.0,1.5,3.0,1.5,3.0,1.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,760,332,8.539325842696629,3.730337078651685,89,Democratic Party,Female,0.0,5.0,0.0,23.0,,4.6
3,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,114,41,12.666666666666664,4.5555555555555545,9,Democratic Party,Male,0.0,0.0,0.0,0.0,,
4,6.0,1.0,16.0,16.0,5.0,5.0,2.0,42.5,85.0,11.5,23.0,3.0,15.666666666666664,47.0,11.666666666666664,35.0,5.0,36.4,182.0,15.4,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,61.0,61.0,116.0,116.0,5.0,118.0,590.0,43.2,216.0,9203,3425,51.12777777777778,19.027777777777782,180,Democratic Party,Female,1.0,11.0,177.0,470.0,177.0,42.72727272727273
5,8.0,0.0,0.0,0.0,0.0,0.0,3.0,3.333333333333333,10.0,2.333333333333333,7.0,5.0,20.2,101.0,8.2,41.0,3.0,20.33333333333333,61.0,11.0,33.0,2.0,20.0,40.0,6.0,12.0,9.0,14.888888888888891,134.0,7.222222222222222,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,14.5,116.0,6.5,52.0,6513,3134,42.01935483870968,20.21935483870968,155,Republican Party,Male,11.0,11.0,251.0,253.0,22.818181818181817,23.0
6,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,28.285714285714285,198.0,7.0,49.0,0.0,0.0,0.0,0.0,0.0,5.0,43.2,216.0,17.0,85.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,18.0,7.0,7.0,5.0,29.2,146.0,11.4,57.0,4359,1747,29.06,11.646666666666668,150,Republican Party,Male,6.0,7.0,326.0,247.0,54.33333333333334,35.285714285714285
7,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.5,13.0,2.0,4.0,67,15,6.7,1.5,10,Republican Party,Male,1.0,0.0,1.0,0.0,1.0,
8,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.8571428571428571,6.0,0.14285714285714285,1.0,137,89,1.4421052631578948,0.936842105263158,95,Republican Party,Male,2.0,3.0,8.0,8.0,4.0,2.6666666666666665
9,13.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,7.166666666666668,43.0,1.8333333333333333,11.0,0.0,0.0,0.0,0.0,0.0,3.0,8.333333333333334,25.0,2.333333333333333,7.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,1.0,1.0,3.0,2.6666666666666665,8.0,0.6666666666666666,2.0,512,159,5.953488372093022,1.848837209302325,86,Republican Party,Male,4.0,7.0,40.0,63.0,10.0,9.0
10,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,16,1.7692307692307692,1.2307692307692308,13,Republican Party,Female,1.0,0.0,6.0,0.0,6.0,
11,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.6666666666666666,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.9090909090909087,21.0,1.5454545454545454,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.8,4.0,0.2,1.0,685,363,3.914285714285714,2.0742857142857143,175,Republican Party,Male,11.0,3.0,38.0,2.0,3.4545454545454546,0.6666666666666666
12,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.5,11.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,46,1.71875,1.4375,32,Republican Party,Male,2.0,0.0,23.0,0.0,11.5,
13,20.0,1.0,14.0,14.0,3.0,3.0,3.0,12.666666666666664,38.0,1.6666666666666667,5.0,0.0,0.0,0.0,0.0,0.0,3.0,4.666666666666667,14.0,2.6666666666666665,8.0,0.0,0.0,0.0,0.0,0.0,9.0,6.222222222222222,56.0,4.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,8.0,2.5,5.0,1552,577,16.869565217391305,6.271739130434782,92,Republican Party,Male,9.0,7.0,92.0,82.0,10.222222222222221,11.714285714285715
14,23.0,2.0,2.5,5.0,1.5,3.0,1.0,5.0,5.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,19.25,308.0,6.0625,97.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,7.0,14.0,2.5,5.0,1811,575,12.404109589041095,3.9383561643835616,146,Republican Party,Male,17.0,6.0,408.0,21.0,24.0,3.5
15,24.0,2.0,37.5,75.0,3.0,6.0,5.0,33.8,169.0,1.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,28.0,56.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2194,298,51.0232558139535,6.930232558139535,43,Republican Party,Female,2.0,7.0,60.0,256.0,30.0,36.57142857142857
16,27.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,8.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,2.2,11.0,0.8,4.0,1.0,13.0,13.0,3.0,3.0,5.0,19.6,98.0,6.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1124,349,8.388059701492537,2.6044776119402986,134,Republican Party,Male,6.0,9.0,144.0,31.0,24.0,3.4444444444444446
17,28.0,1.0,26.0,26.0,3.0,3.0,2.0,3.5,7.0,0.0,0.0,3.0,5.0,15.0,0.3333333333333333,1.0,6.0,12.833333333333336,77.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,2459,717,21.382608695652173,6.234782608695652,115,Nonpartisan,Male,1.0,12.0,4.0,135.0,4.0,11.25
18,30.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,17.0,5.0,5.0,1.0,12.0,12.0,1.0,1.0,19.0,112.68421052631581,2141.0,32.10526315789474,610.0,2.0,793.5,1587.0,283.5,567.0,10.0,27.0,270.0,8.8,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,21.66666666666667,260.0,8.666666666666666,104.0,16886,7752,70.65271966527195,32.43514644351465,239,Democratic Party,Male,12.0,21.0,2512.0,2786.0,209.33333333333331,132.66666666666666
19,31.0,0.0,0.0,0.0,0.0,0.0,4.0,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3333333333333333,1.0,0.6666666666666666,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.5,1.0,24,16,0.32432432432432434,0.21621621621621626,74,Democratic Party,Male,3.0,7.0,0.0,5.0,0.0,0.7142857142857143
20,33.0,1.0,20.0,20.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,27.25,218.0,8.875,71.0,22.0,46.09090909090909,1014.0,21.772727272727273,479.0,0.0,0.0,0.0,0.0,0.0,12.0,32.0,384.0,12.25,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,25.9,259.0,9.6,96.0,14816,7711,53.29496402877698,27.737410071942445,278,Democratic Party,Male,12.0,31.0,531.0,1807.0,44.25,58.29032258064516
21,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.6666666666666666,2.0,0.0,0.0,6.0,0.16666666666666666,1.0,0.16666666666666666,1.0,2.0,0.0,0.0,0.0,0.0,7.0,2.4285714285714284,17.0,0.14285714285714285,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.2,1.0,0.0,0.0,172,28,1.0886075949367089,0.17721518987341772,158,Democratic Party,Male,11.0,9.0,18.0,4.0,1.6363636363636365,0.4444444444444444
22,35.0,2.0,6.5,13.0,1.5,3.0,1.0,8.0,8.0,1.0,1.0,3.0,5.666666666666668,17.0,5.333333333333333,16.0,10.0,11.2,112.0,4.4,44.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,27.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.5,33.0,8.0,16.0,1692,610,13.868852459016392,5.0,122,Democratic Party,Female,1.0,16.0,42.0,214.0,42.0,13.375
23,36.0,0.0,0.0,0.0,0.0,0.0,4.0,7.75,31.0,2.25,9.0,2.0,13.0,26.0,5.5,11.0,2.0,27.0,54.0,15.5,31.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,55.0,6.8,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,20.0,1.0,2.0,2716,1135,14.370370370370368,6.005291005291006,189,Democratic Party,Female,5.0,8.0,89.0,162.0,17.8,20.25
24,39.0,1.0,4.0,4.0,2.0,2.0,6.0,8.166666666666666,49.0,2.0,12.0,2.0,5.0,10.0,2.0,4.0,10.0,5.3,53.0,2.5,25.0,0.0,0.0,0.0,0.0,0.0,2.0,4.5,9.0,3.5,7.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,3.0,3.0,6.0,6.5,39.0,3.6666666666666665,22.0,1070,508,7.379310344827586,3.5034482758620693,145,Democratic Party,Male,3.0,19.0,29.0,159.0,9.666666666666666,8.368421052631579
25,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,28.857142857142854,202.0,9.428571428571429,66.0,0.0,0.0,0.0,0.0,0.0,7.0,24.714285714285715,173.0,12.857142857142858,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.5,13.0,2.5,5.0,2030,809,26.710526315789476,10.644736842105264,76,Democratic Party,Female,7.0,7.0,263.0,268.0,37.57142857142857,38.285714285714285
26,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,14,2.357142857142857,1.0,14,Democratic Party,Male,0.0,1.0,0.0,2.0,,2.0
27,45.0,1.0,1.0,1.0,1.0,1.0,5.0,28.0,140.0,10.8,54.0,2.0,32.5,65.0,13.5,27.0,7.0,22.857142857142854,160.0,4.285714285714286,30.0,1.0,8.0,8.0,8.0,8.0,8.0,20.75,166.0,6.75,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,24.0,120.0,5.6,28.0,6632,1910,34.541666666666664,9.947916666666666,192,Democratic Party,Male,9.0,15.0,236.0,478.0,26.222222222222218,31.86666666666667
28,46.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,8.0,0.25,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.5,1.0,0.0,0.0,9.0,0.3333333333333333,3.0,0.3333333333333333,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.16666666666666666,1.0,0.0,0.0,167,47,0.4826589595375722,0.13583815028901733,346,Democratic Party,Male,11.0,16.0,7.0,2.0,0.6363636363636364,0.125
29,47.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,35.0,8.0,8.0,2.0,88.0,176.0,4.5,9.0,16.0,44.1875,707.0,17.9375,287.0,0.0,0.0,0.0,0.0,0.0,2.0,35.5,71.0,17.5,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,27.0,108.0,11.25,45.0,6569,2391,36.09340659340659,13.137362637362635,182,Democratic Party,Female,2.0,19.0,106.0,1222.0,53.0,64.3157894736842
30,53.0,2.0,215.0,430.0,55.5,111.0,5.0,89.0,445.0,13.2,66.0,3.0,20.33333333333333,61.0,8.333333333333334,25.0,2.0,23.5,47.0,7.5,15.0,1.0,43.0,43.0,9.0,9.0,14.0,48.07142857142857,673.0,14.428571428571427,202.0,0.0,0.0,0.0,0.0,0.0,1.0,43.0,43.0,9.0,9.0,5.0,16.2,81.0,5.8,29.0,11019,2804,75.99310344827586,19.337931034482764,145,Republican Party,Female,16.0,12.0,979.0,1200.0,61.1875,100.0
31,54.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.8333333333333333,11.0,1.6666666666666667,10.0,1.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,276,159,3.4936708860759493,2.0126582278481013,79,Republican Party,Male,7.0,1.0,26.0,4.0,3.7142857142857135,4.0
32,56.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,2.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84,17,2.27027027027027,0.4594594594594595,37,Republican Party,Male,4.0,1.0,7.0,2.0,1.75,2.0
33,58.0,1.0,40.0,40.0,7.0,7.0,6.0,12.166666666666664,73.0,4.5,27.0,2.0,21.5,43.0,7.0,14.0,3.0,62.33333333333334,187.0,17.0,51.0,0.0,0.0,0.0,0.0,0.0,15.0,33.93333333333333,509.0,16.333333333333332,245.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,5.0,5.0,9.0,26.0,234.0,7.4444444444444455,67.0,3253,1271,18.912790697674414,7.38953488372093,172,Republican Party,Male,16.0,12.0,765.0,442.0,47.8125,36.833333333333336
34,59.0,0.0,0.0,0.0,0.0,0.0,4.0,9.25,37.0,2.75,11.0,1.0,6.0,6.0,2.0,2.0,1.0,6.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,4.833333333333333,29.0,2.333333333333333,14.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,24.0,4.0,4.0,2.0,56.5,113.0,4.0,8.0,1854,637,13.338129496402876,4.582733812949639,139,Republican Party,Female,7.0,6.0,71.0,64.0,10.142857142857142,10.666666666666666
35,61.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,3.0,1.6666666666666667,5.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,173,38,2.5072463768115942,0.5507246376811594,69,Republican Party,Female,0.0,5.0,0.0,8.0,,1.6
36,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,1.25,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,9.0,0.2222222222222222,2.0,0.4444444444444444,4.0,30,23,0.4918032786885246,0.3770491803278688,61,Independent,Female,2.0,6.0,1.0,9.0,0.5,1.5
37,66.0,0.0,0.0,0.0,0.0,0.0,2.0,73.5,147.0,13.5,27.0,1.0,63.0,63.0,11.0,11.0,5.0,103.6,518.0,24.8,124.0,0.0,0.0,0.0,0.0,0.0,3.0,24.0,72.0,6.666666666666668,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1694,438,40.333333333333336,10.428571428571429,42,Democratic Party,Female,3.0,8.0,92.0,890.0,30.66666666666667,111.25
38,69.0,0.0,0.0,0.0,0.0,0.0,4.0,10.75,43.0,1.5,6.0,1.0,2.0,2.0,0.0,0.0,1.0,13.0,13.0,3.0,3.0,1.0,17.0,17.0,12.0,12.0,7.0,10.428571428571429,73.0,2.7142857142857144,19.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,40.0,80.0,11.0,22.0,5746,3244,30.89247311827957,17.440860215053767,186,Republican Party,Male,9.0,6.0,123.0,67.0,13.666666666666664,11.166666666666664
39,70.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,24.0,1.0,2.0,7.0,8.857142857142858,62.0,2.7142857142857144,19.0,14.0,8.214285714285714,115.0,3.2857142857142856,46.0,0.0,0.0,0.0,0.0,0.0,5.0,9.4,47.0,3.4,17.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,51.0,5.666666666666668,17.0,3.0,7.0,21.0,2.6666666666666665,8.0,11200,8317,68.71165644171779,51.024539877300604,163,Republican Party,Male,8.0,23.0,132.0,268.0,16.5,11.652173913043477
40,71.0,1.0,23.0,23.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,20.0,2.25,9.0,2.0,2.0,4.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,21.0,5.333333333333333,16.0,2.0,4.0,8.0,1.5,3.0,1289,429,11.825688073394494,3.9357798165137616,109,Republican Party,Male,3.0,7.0,37.0,65.0,12.333333333333336,9.285714285714286
41,72.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,26.0,4.0,4.0,1.0,25.0,25.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.5,10.0,1.75,7.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,5.0,5.0,1.0,8.0,8.0,2.0,2.0,5539,3026,54.30392156862745,29.66666666666667,102,Republican Party,Male,5.0,2.0,32.0,59.0,6.4,29.5
42,74.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24,4,0.5333333333333333,0.08888888888888889,45,Libertarian Party,Male,3.0,1.0,4.0,0.0,1.3333333333333333,0.0
43,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,55.0,3.2,16.0,0.0,0.0,0.0,0.0,0.0,3.0,4.333333333333333,13.0,2.6666666666666665,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,21.0,5.0,5.0,2772,657,31.14606741573034,7.382022471910112,89,Democratic Party,Male,3.0,5.0,21.0,71.0,7.0,14.2
44,78.0,1.0,44.0,44.0,13.0,13.0,1.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,26.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,48.0,48.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,26.0,7.0,7.0,9333,1997,51.56353591160221,11.033149171270717,181,Democratic Party,Female,1.0,3.0,49.0,114.0,49.0,38.0
45,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.16666666666666666,3.0,0.1111111111111111,2.0,19,8,0.2638888888888889,0.1111111111111111,72,Democratic Party,Male,0.0,2.0,0.0,0.0,,0.0
46,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127,29,14.111111111111109,3.2222222222222223,9,Democratic Party,Female,0.0,1.0,0.0,8.0,,8.0
47,81.0,1.0,9.0,9.0,4.0,4.0,5.0,15.2,76.0,7.0,35.0,6.0,2023.0,12138.0,286.1666666666667,1717.0,14.0,266.64285714285717,3733.0,92.85714285714286,1300.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,40.0,4.75,19.0,2.0,94.0,188.0,40.5,81.0,7.0,7046.428571428572,49325.0,1198.4285714285713,8389.0,7.0,67.28571428571429,471.0,22.285714285714285,156.0,107155,25109,498.3953488372093,116.7860465116279,215,Democratic Party,Female,13.0,26.0,58042.0,19012.0,4464.769230769231,731.2307692307692
48,82.0,0.0,0.0,0.0,0.0,0.0,4.0,10.5,42.0,4.75,19.0,0.0,0.0,0.0,0.0,0.0,17.0,69.23529411764707,1177.0,25.117647058823533,427.0,2.0,10.0,20.0,3.0,6.0,4.0,10.5,42.0,3.25,13.0,1.0,5.0,5.0,2.0,2.0,2.0,18.0,36.0,4.5,9.0,30.0,22.73333333333333,682.0,9.0,270.0,6853,2826,26.25670498084291,10.827586206896553,261,Democratic Party,Male,9.0,21.0,133.0,1665.0,14.777777777777779,79.28571428571429
49,85.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,15.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,14.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,32.333333333333336,97.0,12.0,36.0,2067,763,24.903614457831324,9.19277108433735,83,Democratic Party,Male,2.0,1.0,16.0,17.0,8.0,17.0
50,88.0,2.0,24.5,49.0,11.0,22.0,5.0,15.6,78.0,2.8,14.0,4.0,11.5,46.0,2.5,10.0,18.0,12.5,225.0,3.7222222222222223,67.0,1.0,2.0,2.0,0.0,0.0,9.0,10.111111111111109,91.0,2.555555555555556,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.416666666666664,137.0,4.166666666666667,50.0,3436,1027,14.746781115879829,4.407725321888412,233,Democratic Party,Female,10.0,29.0,116.0,511.0,11.6,17.620689655172416
51,92.0,2.0,15.0,30.0,0.5,1.0,2.0,0.5,1.0,0.0,0.0,3.0,24.0,72.0,10.0,30.0,5.0,21.0,105.0,6.8,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.333333333333333,16.0,0.0,0.0,1415,311,10.253623188405797,2.253623188405797,138,Democratic Party,Male,0.0,12.0,0.0,273.0,,22.75
